warnum,disno,dyindex,statea,stateb,warstrtmnth,warstrtday,warstrtyr,warendmnth,warenday,warendyr,year,warolea,waroleb,wardyadrolea,wardyadroleb,outcomea,batdtha,batdthb,changes_1,changes_2,batdths,durindx,a_latitude,a_longitude,b_latitude,b_longitude
184,1293,1293.001,350,640,7,23,1974,8,16,1978,1974,4,1,3,1,3,,,,,,1,38.9953683,21.9877132,38.9597594,34.9249653
184,1293,1293.001,640,350,7,23,1974,8,16,1978,1974,1,4,1,3,1,,,,,,1,38.9597594,34.9249653,38.9953683,21.9877132
184,1293,1293.002,352,640,7,23,1974,8,16,1974,1974,3,2,3,1,3,500,1000,,,1500,1,34.9823018,33.1451285,38.9597594,34.9249653
184,1293,1293.002,640,352,7,23,1974,8,16,1974,1974,2,3,1,3,1,1000,500,,,1500,1,38.9597594,34.9249653,34.9823018,33.1451285
186,1441,1441.001,40,490,10,23,1975,2,12,1976,1975,3,2,3,1,2,1500,100,,,1600,2,23.0131338,-80.8328748,-2.9814344,23.8222636
186,1441,1441.001,40,490,10,23,1975,2,12,1976,1976,3,2,3,1,2,1500,100,,,1600,1,23.0131338,-80.8328748,-2.9814344,23.8222636
186,1441,1441.001,490,40,10,23,1975,2,12,1976,1975,2,3,3,1,2,100,1500,,,1600,2,-2.9814344,23.8222636,23.0131338,-80.8328748
186,1441,1441.001,490,40,10,23,1975,2,12,1976,1976,2,3,3,1,2,100,1500,,,1600,1,-2.9814344,23.8222636,23.0131338,-80.8328748
186,1441,1441.003,40,560,10,23,1975,2,12,1976,1975,3,1,3,1,2,1500,100,,,1600,3,23.0131338,-80.8328748,-28.8166236,24.991639
186,1441,1441.003,40,560,10,23,1975,2,12,1976,1976,3,1,3,1,2,1500,100,,,1600,4,23.0131338,-80.8328748,-28.8166236,24.991639
186,1441,1441.003,40,560,8,4,1987,6,27,1988,1987,1,3,3,1,2,,,,,,1,23.0131338,-80.8328748,-28.8166236,24.991639
186,1441,1441.003,40,560,8,4,1987,6,27,1988,1988,1,3,3,1,2,,,,,,2,23.0131338,-80.8328748,-28.8166236,24.991639
186,1441,1441.003,560,40,10,23,1975,2,12,1976,1975,1,3,1,3,2,100,1500,,,1600,1,-28.8166236,24.991639,23.0131338,-80.8328748
186,1441,1441.003,560,40,10,23,1975,2,12,1976,1976,1,3,1,3,2,100,1500,,,1600,4,-28.8166236,24.991639,23.0131338,-80.8328748
186,1441,1441.003,560,40,8,4,1987,6,27,1988,1987,3,1,1,3,2,,,,,,3,-28.8166236,24.991639,23.0131338,-80.8328748
186,1441,1441.003,560,40,8,4,1987,6,27,1988,1988,3,1,1,3,2,,,,,,2,-28.8166236,24.991639,23.0131338,-80.8328748
186,1441,1441.004,490,540,11,11,1975,2,12,1976,1975,2,4,1,3,2,100,1000,,,1100,2,-2.9814344,23.8222636,-11.8775768,17.5691241
186,1441,1441.004,490,540,11,11,1975,2,12,1976,1976,2,4,1,3,2,100,1000,,,1100,1,-2.9814344,23.8222636,-11.8775768,17.5691241
186,1441,1441.004,540,490,11,11,1975,2,12,1976,1975,4,2,3,1,2,1000,100,,,1100,2,-11.8775768,17.5691241,-2.9814344,23.8222636
186,1441,1441.004,540,490,11,11,1975,2,12,1976,1976,4,2,3,1,2,1000,100,,,1100,1,-11.8775768,17.5691241,-2.9814344,23.8222636
186,1441,1441.006,540,560,11,11,1975,2,12,1976,1975,4,1,3,1,2,1000,100,,,1100,3,-11.8775768,17.5691241,-28.8166236,24.991639
186,1441,1441.006,540,560,11,11,1975,2,12,1976,1976,4,1,3,1,2,1000,100,,,1100,4,-11.8775768,17.5691241,-28.8166236,24.991639
186,1441,1441.006,540,560,8,4,1987,6,27,1988,1987,2,3,3,1,2,1000,100,,,1100,1,-11.8775768,17.5691241,-28.8166236,24.991639
186,1441,1441.006,540,560,8,4,1987,6,27,1988,1988,2,3,3,1,2,1000,100,,,1100,2,-11.8775768,17.5691241,-28.8166236,24.991639
186,1441,1441.006,560,540,11,11,1975,2,12,1976,1975,1,4,1,3,2,100,1000,,,1100,1,-28.8166236,24.991639,-11.8775768,17.5691241
186,1441,1441.006,560,540,11,11,1975,2,12,1976,1976,4,1,3,1,2,100,1000,,,1100,3,-28.8166236,24.991639,-11.8775768,17.5691241
186,1441,1441.006,560,540,8,4,1987,6,27,1988,1987,3,2,1,3,2,100,1000,,,1100,4,-28.8166236,24.991639,-11.8775768,17.5691241
186,1441,1441.006,560,540,8,4,1987,6,27,1988,1988,3,2,1,3,2,100,1000,,,1100,2,-28.8166236,24.991639,-11.8775768,17.5691241
187,2069,2069.001,40,520,1,22,1978,3,9,1978,1978,4,1,1,3,1,1800,700,,,2500,1,23.0131338,-80.8328748,8.3676771,49.083416
187,2069,2069.001,520,40,1,22,1978,3,9,1978,1978,1,4,3,1,3,700,1800,,,2500,1,8.3676771,49.083416,23.0131338,-80.8328748
187,2069,2069.002,520,530,7,23,1977,3,9,1978,1977,1,3,1,3,3,8000,1800,,,9800,1,8.3676771,49.083416,10.2116702,38.6521203
187,2069,2069.002,520,530,7,23,1977,3,9,1978,1978,1,3,1,3,3,8000,1800,,,9800,2,8.3676771,49.083416,10.2116702,38.6521203
187,2069,2069.002,530,520,7,23,1977,3,9,1978,1977,3,1,3,1,1,1800,8000,,,9800,1,10.2116702,38.6521203,8.3676771,49.083416
187,2069,2069.002,530,520,7,23,1977,3,9,1978,1978,3,1,3,1,1,1800,8000,,,9800,2,10.2116702,38.6521203,8.3676771,49.083416
189,1435,1435.001,811,816,9,24,1977,1,7,1979,1977,1,3,1,3,3,5000,3000,,,8000,3,13.5066394,104.869423,13.2904027,108.4265113
189,1435,1435.001,811,816,9,24,1977,1,7,1979,1978,1,3,1,3,3,5000,3000,,,8000,1,13.5066394,104.869423,13.2904027,108.4265113
189,1435,1435.001,811,816,9,24,1977,1,7,1979,1979,1,3,1,3,3,5000,3000,,,8000,2,13.5066394,104.869423,13.2904027,108.4265113
189,1435,1435.001,816,811,9,24,1977,1,7,1979,1977,3,1,3,1,1,3000,5000,,,8000,2,13.2904027,108.4265113,13.5066394,104.869423
189,1435,1435.001,816,811,9,24,1977,1,7,1979,1978,3,1,3,1,1,3000,5000,,,8000,3,13.2904027,108.4265113,13.5066394,104.869423
189,1435,1435.001,816,811,9,24,1977,1,7,1979,1979,3,1,3,1,1,3000,5000,,,8000,1,13.2904027,108.4265113,13.5066394,104.869423
190,2141,2141.001,500,510,10,28,1978,4,11,1979,1978,1,3,1,3,1,1500,1000,,,2500,2,1.5333554,32.2166578,-6.5247123,35.7878438
190,2141,2141.001,500,510,10,28,1978,4,11,1979,1979,1,3,1,3,1,1500,1000,,,2500,1,1.5333554,32.2166578,-6.5247123,35.7878438
190,2141,2141.001,510,500,10,28,1978,4,11,1979,1978,3,1,3,1,3,1000,1500,,,2500,1,-6.5247123,35.7878438,1.5333554,32.2166578
190,2141,2141.001,510,500,10,28,1978,4,11,1979,1979,3,1,3,1,3,1000,1500,,,2500,2,-6.5247123,35.7878438,1.5333554,32.2166578
190,2141,2141.002,510,620,2,1,1979,4,11,1979,1979,3,2,3,1,1,1500,500,,,2000,1,-6.5247123,35.7878438,26.8234472,18.1236723
190,2141,2141.002,620,510,2,1,1979,4,11,1979,1979,2,3,1,3,3,500,1500,,,2000,1,26.8234472,18.1236723,-6.5247123,35.7878438
193,3007,3007.002,710,816,2,17,1979,3,16,1979,1979,1,3,1,3,2,8000,13000,,,21000,1,35.000074,104.999927,13.2904027,108.4265113
193,3007,3007.002,816,710,2,17,1979,3,16,1979,1979,3,1,3,1,2,13000,8000,,,21000,1,13.2904027,108.4265113,35.000074,104.999927
199,2115,2115.001,630,645,9,22,1980,7,31,1988,1980,3,1,3,1,2,500000,750000,,,1250000,2,32.9407495,52.9471344,33.0955793,44.1749775
199,2115,2115.001,630,645,9,22,1980,7,31,1988,1981,3,1,3,1,2,500000,750000,,,1250000,9,32.9407495,52.9471344,33.0955793,44.1749775
199,2115,2115.001,630,645,9,22,1980,7,31,1988,1982,3,1,3,1,2,500000,750000,,,1250000,8,32.9407495,52.9471344,33.0955793,44.1749775
199,2115,2115.001,630,645,9,22,1980,7,31,1988,1983,3,1,3,1,2,500000,750000,,,1250000,4,32.9407495,52.9471344,33.0955793,44.1749775
199,2115,2115.001,630,645,9,22,1980,7,31,1988,1984,3,1,3,1,2,500000,750000,,,1250000,3,32.9407495,52.9471344,33.0955793,44.1749775
199,2115,2115.001,630,645,9,22,1980,7,31,1988,1985,3,1,3,1,2,500000,750000,,,1250000,7,32.9407495,52.9471344,33.0955793,44.1749775
199,2115,2115.001,630,645,9,22,1980,7,31,1988,1986,3,1,3,1,2,500000,750000,,,1250000,5,32.9407495,52.9471344,33.0955793,44.1749775
199,2115,2115.001,630,645,9,22,1980,7,31,1988,1987,3,1,3,1,2,500000,750000,,,1250000,6,32.9407495,52.9471344,33.0955793,44.1749775
199,2115,2115.001,630,645,9,22,1980,7,31,1988,1988,3,1,3,1,2,500000,750000,,,1250000,1,32.9407495,52.9471344,33.0955793,44.1749775
199,2115,2115.001,645,630,9,22,1980,7,31,1988,1980,1,3,1,3,2,750000,500000,,,1250000,5,33.0955793,44.1749775,32.9407495,52.9471344
199,2115,2115.001,645,630,9,22,1980,7,31,1988,1981,1,3,1,3,2,750000,500000,,,1250000,4,33.0955793,44.1749775,32.9407495,52.9471344
199,2115,2115.001,645,630,9,22,1980,7,31,1988,1982,1,3,1,3,2,750000,500000,,,1250000,1,33.0955793,44.1749775,32.9407495,52.9471344
199,2115,2115.001,645,630,9,22,1980,7,31,1988,1983,1,3,1,3,2,750000,500000,,,1250000,8,33.0955793,44.1749775,32.9407495,52.9471344
199,2115,2115.001,645,630,9,22,1980,7,31,1988,1984,1,3,1,3,2,750000,500000,,,1250000,9,33.0955793,44.1749775,32.9407495,52.9471344
199,2115,2115.001,645,630,9,22,1980,7,31,1988,1985,1,3,1,3,2,750000,500000,,,1250000,6,33.0955793,44.1749775,32.9407495,52.9471344
199,2115,2115.001,645,630,9,22,1980,7,31,1988,1986,1,3,1,3,2,750000,500000,,,1250000,7,33.0955793,44.1749775,32.9407495,52.9471344
199,2115,2115.001,645,630,9,22,1980,7,31,1988,1987,1,3,1,3,2,750000,500000,,,1250000,3,33.0955793,44.1749775,32.9407495,52.9471344
199,2115,2115.001,645,630,9,22,1980,7,31,1988,1988,1,3,1,3,2,750000,500000,,,1250000,2,33.0955793,44.1749775,32.9407495,52.9471344
202,3630,3630.001,160,200,4,25,1982,6,14,1982,1982,1,3,1,3,3,255,746,,,1001,1,-34.9964963,-64.9672817,54.7023545,-3.2765753
202,3630,3630.001,200,160,4,25,1982,6,14,1982,1982,3,1,3,1,1,746,255,,,1001,1,54.7023545,-3.2765753,-34.9964963,-64.9672817
205,3995,3995.001,652,666,6,6,1982,6,10,1982,1982,3,1,3,1,2,1200,455,,,1655,1,34.6401861,39.0494106,30.8760272,35.0015196
205,3995,3995.001,666,652,6,6,1982,6,10,1982,1982,1,3,1,3,2,455,1200,,,1655,1,30.8760272,35.0015196,34.6401861,39.0494106
207,3635,3635.002,483,620,1,5,1987,2,6,1987,1987,1,3,1,3,1,1000,7000,,,8000,1,15.6134137,19.0156172,26.8234472,18.1236723
207,3635,3635.002,620,483,1,5,1987,2,6,1987,1987,3,1,3,1,3,7000,1000,,,8000,1,26.8234472,18.1236723,15.6134137,19.0156172
208,3628,3628.001,710,816,1,5,1987,2,6,1987,1987,1,3,1,3,2,2200,1000,,,3200,1,35.000074,104.999927,13.2904027,108.4265113
208,3628,3628.001,816,710,1,5,1987,2,6,1987,1987,3,1,3,1,2,1000,2200,,,3200,1,13.2904027,108.4265113,35.000074,104.999927
211,3957,3957.001,2,645,1,16,1991,2,28,1991,1991,4,1,1,3,1,376,40000,,,40376,1,51.75693885,178.1059066,33.0955793,44.1749775
211,3957,3957.001,645,2,1,16,1991,2,28,1991,1991,1,4,3,1,3,40000,376,,,40376,1,33.0955793,44.1749775,51.75693885,178.1059066
211,3957,3957.003,20,645,1,16,1991,2,28,1991,1991,4,1,1,3,1,0,40000,,,40000,1,61.0666922,-107.9917071,33.0955793,44.1749775
211,3957,3957.003,645,20,1,16,1991,2,28,1991,1991,1,4,3,1,3,40000,0,,,40000,1,33.0955793,44.1749775,61.0666922,-107.9917071
211,3957,3957.005,200,645,1,17,1991,2,28,1991,1991,4,1,1,3,1,24,40000,,,40024,1,54.7023545,-3.2765753,33.0955793,44.1749775
211,3957,3957.005,645,200,1,17,1991,2,28,1991,1991,1,4,3,1,3,40000,24,,,40024,1,33.0955793,44.1749775,54.7023545,-3.2765753
211,3957,3957.009,220,645,1,17,1991,2,28,1991,1991,4,1,1,3,1,2,40000,,,40002,1,46.603354,1.8883335,33.0955793,44.1749775
211,3957,3957.009,645,220,1,17,1991,2,28,1991,1991,1,4,3,1,3,40000,2,,,40002,1,33.0955793,44.1749775,46.603354,1.8883335
211,3957,3957.013,325,645,1,17,1991,2,28,1991,1991,4,1,1,3,1,0,40000,,,40000,1,42.6384261,12.674297,33.0955793,44.1749775
211,3957,3957.013,645,325,1,17,1991,2,28,1991,1991,1,4,3,1,3,40000,0,,,40000,1,33.0955793,44.1749775,42.6384261,12.674297
211,3957,3957.02,645,651,2,24,1991,2,28,1991,1991,1,4,3,1,3,40000,14,,,40014,1,33.0955793,44.1749775,26.2540493,29.2675469
211,3957,3957.02,651,645,2,24,1991,2,28,1991,1991,4,1,1,3,1,14,40000,,,40014,1,26.2540493,29.2675469,33.0955793,44.1749775
211,3957,3957.021,645,652,2,24,1991,2,28,1991,1991,1,4,3,1,3,40000,0,,,40000,1,33.0955793,44.1749775,34.6401861,39.0494106
211,3957,3957.021,652,645,2,24,1991,2,28,1991,1991,4,1,1,3,1,0,40000,,,40000,1,34.6401861,39.0494106,33.0955793,44.1749775
211,3957,3957.022,645,670,1,17,1991,2,28,1991,1991,1,4,3,1,3,40000,44,,,40044,1,33.0955793,44.1749775,25.6242618,42.3528328
211,3957,3957.022,670,645,1,17,1991,2,28,1991,1991,4,1,1,3,1,44,40000,,,40044,1,25.6242618,42.3528328,33.0955793,44.1749775
216,3564,3564.003,371,373,2,6,1993,5,12,1994,1993,1,3,1,3,1,5500,8500,,,14000,2,40.7696272,44.6736646,40.3936294,47.7872508
216,3564,3564.003,371,373,2,6,1993,5,12,1994,1994,1,3,1,3,1,5500,8500,,,14000,1,40.7696272,44.6736646,40.3936294,47.7872508
216,3564,3564.003,373,371,2,6,1993,5,12,1994,1993,3,1,3,1,3,8500,5500,,,14000,1,40.3936294,47.7872508,40.7696272,44.6736646
216,3564,3564.003,373,371,2,6,1993,5,12,1994,1994,3,1,3,1,3,8500,5500,,,14000,2,40.3936294,47.7872508,40.7696272,44.6736646
219,4258,4258.001,530,531,5,6,1998,6,18,2000,1998,3,1,3,1,2,70000,50000,,,120000,2,10.2116702,38.6521203,15.9500319,37.9999668
219,4258,4258.001,530,531,5,6,1998,6,18,2000,1999,3,1,3,1,2,70000,50000,,,120000,1,10.2116702,38.6521203,15.9500319,37.9999668
219,4258,4258.001,530,531,5,6,1998,6,18,2000,2000,3,1,3,1,2,70000,50000,,,120000,3,10.2116702,38.6521203,15.9500319,37.9999668
219,4258,4258.001,531,530,5,6,1998,6,18,2000,1998,1,3,1,3,2,50000,70000,,,120000,1,15.9500319,37.9999668,10.2116702,38.6521203
219,4258,4258.001,531,530,5,6,1998,6,18,2000,1999,1,3,1,3,2,50000,70000,,,120000,3,15.9500319,37.9999668,10.2116702,38.6521203
219,4258,4258.001,531,530,5,6,1998,6,18,2000,2000,1,3,1,3,2,50000,70000,,,120000,2,15.9500319,37.9999668,10.2116702,38.6521203
221,4137,4137.001,2,345,3,24,1999,6,10,1999,1999,1,3,1,3,1,2,5000,,,5002,1,51.75693885,178.1059066,8.1939477,-64.5043374
221,4137,4137.001,345,2,3,24,1999,6,10,1999,1999,3,1,3,1,3,5000,2,,,5002,1,8.1939477,-64.5043374,51.75693885,178.1059066
223,4007,4007.001,750,770,5,8,1999,7,17,1999,1999,3,1,3,1,1,474,698,,,1172,1,22.3511148,78.6677428,30.3308401,71.247499
223,4007,4007.001,770,750,5,8,1999,7,17,1999,1999,1,3,1,3,3,698,474,,,1172,1,30.3308401,71.247499,22.3511148,78.6677428
225,4283,4283.001,2,700,9,15,2001,11,15,2001,2001,1,3,1,3,1,2,4000,,,4002,1,51.75693885,178.1059066,33.7680065,66.2385139
225,4283,4283.001,700,2,9,15,2001,11,15,2001,2001,3,1,3,1,3,4000,2,,,4002,1,33.7680065,66.2385139,51.75693885,178.1059066
225,4283,4283.003,200,700,9,15,2001,11,15,2001,2001,2,3,1,3,1,0,4000,,,4000,1,54.7023545,-3.2765753,33.7680065,66.2385139
225,4283,4283.003,700,200,9,15,2001,11,15,2001,2001,3,2,3,1,3,4000,0,,,4000,1,33.7680065,66.2385139,54.7023545,-3.2765753
227,4273,4273.001,2,645,3,19,2003,5,2,2003,2003,1,3,1,3,1,140,7000,,,7140,1,51.75693885,178.1059066,33.0955793,44.1749775
227,4273,4273.001,645,2,3,19,2003,5,2,2003,2003,3,1,3,1,3,7000,140,,,7140,1,33.0955793,44.1749775,51.75693885,178.1059066
227,4273,4273.002,200,645,3,19,2003,5,2,2003,2003,1,3,1,3,1,33,7000,,,7033,1,54.7023545,-3.2765753,33.0955793,44.1749775
227,4273,4273.002,645,200,3,19,2003,5,2,2003,2003,3,1,3,1,3,7000,33,,,7033,1,33.0955793,44.1749775,54.7023545,-3.2765753
227,4273,4273.019,645,900,3,19,2003,5,2,2003,2003,3,1,3,1,3,7000,0,,,7000,1,33.0955793,44.1749775,-24.7761086,134.755
227,4273,4273.019,900,645,3,19,2003,5,2,2003,2003,1,3,1,3,1,0,7000,,,7000,1,-24.7761086,134.755,33.0955793,44.1749775
